epoch,train_loss,valid1_loss,valid2_loss,valid3_loss,valid4_loss,lr
111,0.18511342866854233,0.06528529723485312,0.08387401898701986,0.15517787933349608,0.1479134480158488,0.000288
112,0.18495980067686602,0.06586138804753622,0.08536993662516276,0.16615983247756957,0.15301163196563722,0.000288
113,0.18484638317064805,0.0693195899327596,0.08654154141743978,0.16208326419194538,0.14980216026306153,0.000288
114,0.18491136913949793,0.06681188742319742,0.08436911503473918,0.15520625511805217,0.14833542108535766,0.000288
115,0.18495038547299125,0.06807638009389241,0.08584375381469726,0.160682745774587,0.1443470319112142,0.000288
116,0.18499008189548147,0.06589142481486003,0.08453885714213054,0.1681854804356893,0.15031117995580037,0.000288
117,0.1847890903191133,0.0653396447499593,0.08279483715693156,0.14736656745274862,0.14699440797170002,0.000288
118,0.18475918146696957,0.06781017780303955,0.0828421394030253,0.15134625832239787,0.14463696479797364,0.000288
119,0.18493926324627616,0.06590705315272014,0.08572815656661988,0.15630731582641602,0.15012342135111492,0.000288
120,0.1851150967316194,0.06744916439056396,0.08685019413630167,0.16749805212020874,0.15243241786956788,0.000288
121,0.18494880410757933,0.06903095642725626,0.08315300941467285,0.12794990539550782,0.13739848931630452,0.000288
122,0.1850271086801182,0.06817419131596883,0.08719483216603598,0.157681667804718,0.15305357774098713,0.000288
123,0.18492934319106016,0.06647070248921712,0.08678131500879924,0.177263605594635,0.15552630027135214,0.000288
124,0.18479770281098107,0.0655558188756307,0.08326675097147623,0.15103648900985717,0.1455687681833903,0.000288
125,0.18476210707967933,0.06797271172205607,0.0833311915397644,0.15430939594904583,0.1452139417330424,0.000288
126,0.1846591990102421,0.06736749410629272,0.08427801529566446,0.16411985953648886,0.14740517536799114,0.000288
127,0.18476453884081406,0.06682013670603434,0.0861495057741801,0.1593249797821045,0.15434136390686035,0.000288
128,0.18506646004590122,0.0664411981900533,0.08667427698771159,0.16466755867004396,0.15150959491729737,0.000288
129,0.184801754897291,0.06899389425913492,0.08614352146784464,0.156537393728892,0.15120298465092977,0.000288
130,0.1848320532386953,0.06656128962834676,0.08397509256998698,0.15413479407628378,0.144175124168396,0.000288
131,0.18482367418029091,0.06984732151031495,0.0822918732961019,0.14132732152938843,0.14006440242131551,0.000288
132,0.1848497149619189,0.06715269883473714,0.08304258982340494,0.15140701532363893,0.1465856432914734,0.000288
133,0.18489289473403583,0.06751776138941447,0.08365524609883626,0.1549655516942342,0.14694103002548217,0.000288
134,0.18485845484516839,0.06617973645528158,0.08300927877426148,0.15386472940444945,0.14804673592249554,0.000288
135,0.18463308041745966,0.0651408592859904,0.08440660238265991,0.15101876656214397,0.14837701320648194,0.000288
136,0.18472783489660782,0.06793809334437052,0.08487066030502319,0.15542643864949543,0.148753821849823,0.000288
137,0.18483163421804255,0.06528755823771158,0.0843562642733256,0.1556971828142802,0.14801652828852335,0.000288
138,0.18490399490703235,0.06539612213770549,0.08259068727493286,0.14766552448272705,0.1432819088300069,0.000288
139,0.18475651177493008,0.06554932196935018,0.08428364594777425,0.1533681074778239,0.14720759391784669,0.000288
140,0.1846179601279172,0.06640938520431519,0.08604561487833659,0.1582360029220581,0.15242679516474406,0.000288
141,0.18467393360354684,0.06793026526769003,0.0863773504892985,0.16814098358154297,0.15121434132258096,0.000288
142,0.1848491176150062,0.06444904009501139,0.08192405303319296,0.1498770515124003,0.14516221682230632,0.000288
143,0.1846046238595789,0.06571101347605388,0.08374136288960775,0.14997952381769816,0.1485736608505249,0.000288
144,0.18486691187728535,0.0681683897972107,0.08480522235234579,0.14883751074473064,0.1472702980041504,0.000288
145,0.18464029377157037,0.06984834671020508,0.08657338619232177,0.16095124085744222,0.1501279910405477,0.000288
146,0.1848095297271555,0.06855338017145793,0.08565485874811808,0.1688017765680949,0.15444555679957073,0.000288
147,0.18477481787854974,0.06621583302815755,0.08210156758626302,0.15264731248219807,0.14373024702072143,0.000288
148,0.1845679139549082,0.06676820119222006,0.08407262563705445,0.15980108578999838,0.1491197427113851,0.000288
149,0.18472756293686954,0.0669809897740682,0.08170990149180095,0.14957679112752278,0.14076859951019288,0.000288
150,0.18412886760451577,0.06876787344614664,0.08650232156117757,0.16656153599421183,0.15245128870010377,0.0001728
151,0.18375981975685465,0.07071503400802612,0.08527949651082357,0.16807165543238323,0.14765653212865193,0.0001728
152,0.18407151596112684,0.06757542292277018,0.08464959462483725,0.15465449094772338,0.14777015844980876,0.0001728
153,0.18396790656176482,0.06721941232681275,0.08335023721059164,0.15184702078501383,0.14429903030395508,0.0001728
154,0.18382829969579523,0.0661236564318339,0.08454564412434896,0.1500590403874715,0.14823808272679648,0.0001728
155,0.1839430033076893,0.06747002998987833,0.08581852515538534,0.1697261651357015,0.15091711282730103,0.0001728
156,0.1838430392742157,0.06861018737157186,0.08418764273325602,0.1586343208948771,0.14699279069900512,0.0001728
157,0.1837644297426397,0.0669731060663859,0.08530765374501546,0.1603579600652059,0.14800856510798135,0.0001728
158,0.18396458755839953,0.06746397415796916,0.0816747506459554,0.14234818617502848,0.14264076948165894,0.0001728
159,0.18383416804400357,0.06939179102579753,0.08423004547754924,0.15593114693959553,0.14707738955815633,0.0001728
160,0.18379485157403078,0.06652190287907918,0.08614964882532755,0.17025636831919352,0.15076003074645997,0.0001728
161,0.1838424202528867,0.0669324000676473,0.08547545671463012,0.16320391496022543,0.15010029872258504,0.0001728
162,0.18362250756133686,0.07197157939275106,0.08545864820480346,0.1568354884783427,0.1435507893562317,0.0001728
163,0.1838431875814091,0.06883296966552735,0.08315246899922689,0.15071008602778116,0.1455011288324992,0.0001728
164,0.1839339113777334,0.06799778540929159,0.08554280598958333,0.16592732667922974,0.15159494479497274,0.0001728
165,0.18369436258619481,0.06976311206817627,0.08109978437423707,0.1412220597267151,0.13875529368718464,0.0001728
166,0.18382559353655034,0.06524471044540406,0.08432542483011882,0.15550895929336547,0.14805392026901246,0.0001728
167,0.18366558437997646,0.06819666624069214,0.08292166789372762,0.15955644051233928,0.14480465253194172,0.0001728
168,0.18365738890387795,0.0703725258509318,0.08341230154037475,0.15491413275400798,0.14480475982030233,0.0001728
169,0.1837067314711484,0.0688307801882426,0.08452788988749187,0.15984997749328614,0.14806621074676513,0.0001728
170,0.18381205385381524,0.06763906876246134,0.0843467911084493,0.1606795072555542,0.14864410956700644,0.0001728
171,0.18384042263031006,0.06921599706013998,0.0863713542620341,0.17359832922617593,0.15210905869801838,0.0001728
172,0.18381783111528915,0.06884741385777791,0.08675026893615723,0.16999921401341755,0.15240623950958251,0.0001728
173,0.1836824977939779,0.06944706439971923,0.08322726885477702,0.1485582391421,0.14425490697224935,0.0001728
174,0.18377519910985773,0.06694981257120768,0.08367727994918824,0.1539430300394694,0.1472915728886922,0.0001728
175,0.18356420999223536,0.06894832054773967,0.08566589752833048,0.16315391461054485,0.15220386981964112,0.0001728
176,0.1834777343273163,0.07050695816675821,0.0846165935198466,0.162002166112264,0.1485015869140625,0.0001728
177,0.18380053243853828,0.0683469812075297,0.0847442626953125,0.16332610845565795,0.14959216515223187,0.0001728
178,0.18355472299185666,0.06576606035232543,0.08426798979441324,0.15319409767786663,0.14893935124079385,0.0001728
179,0.18361920801076023,0.06721544663111369,0.08489943345387777,0.15424357255299886,0.14902636607487996,0.0001728
180,0.1837639322606,0.06895051002502442,0.08452812433242798,0.16498766740163168,0.1473552187283834,0.0001728
181,0.1835626565326344,0.07229134639104208,0.08797293504079183,0.17046091556549073,0.157732888062795,0.0001728
182,0.18356420376084068,0.06850126187006632,0.08605242172876994,0.1645790457725525,0.15171831846237183,0.0001728
183,0.18354983508586883,0.06861650943756104,0.08631092309951782,0.16179420550664267,0.15253473520278932,0.0001728
184,0.1836571062153036,0.06864191691080729,0.08399842580159506,0.16606133778889973,0.14960906108220418,0.0001728
185,0.18348152474923568,0.06664589643478394,0.08684754371643066,0.1676000197728475,0.15315877199172973,0.0001728
186,0.18350142511454495,0.0686989188194275,0.08573712110519409,0.1669702728589376,0.15250281492869058,0.0001728
187,0.18342173635959624,0.07027051051457724,0.08605002959569295,0.1790658434232076,0.15203950802485147,0.0001728
188,0.18359357844699511,0.06901345650355022,0.08648012479146322,0.17218093077341715,0.15238654613494873,0.0001728
189,0.18364040439779108,0.06790285110473633,0.08575096527735392,0.16679004033406575,0.1509496529897054,0.0001728
190,0.18333730963143435,0.06963459253311158,0.08255602121353149,0.1477586507797241,0.14449361562728882,0.0001728
191,0.18342641440304844,0.0717938741048177,0.08646170695622762,0.16483923594156902,0.15400394201278686,0.0001728
192,0.18351408806714145,0.0699641227722168,0.08198716243108113,0.13966718514760335,0.14372430245081583,0.0001728
193,0.18335552123459903,0.06817332108815512,0.0848795453707377,0.1592788020769755,0.15065447092056275,0.0001728
194,0.18342259417880666,0.06898608207702636,0.08351467450459799,0.1582428256670634,0.14712038437525432,0.0001728
195,0.18329722783782265,0.06968037287394206,0.08218340873718262,0.1520401120185852,0.14370858669281006,0.0001728
196,0.18345204515890642,0.06753008365631104,0.08090680440266927,0.14480926593144736,0.1406405011812846,0.0001728
197,0.1833930032903498,0.06873946189880371,0.08237043619155884,0.15185665289560954,0.14414212703704835,0.0001728
198,0.1835722737420689,0.06861385504404703,0.08264935413996378,0.15077285766601561,0.14420410792032878,0.0001728
199,0.1833244772932746,0.0670990506807963,0.08395833174387614,0.1582345962524414,0.1505383888880412,0.0001728
200,0.18286999361081557,0.06989228328069051,0.08622361421585083,0.171810777982076,0.15211517810821534,0.00010368
201,0.18284088454463265,0.0695794701576233,0.08461612065633138,0.16591781775156658,0.14887449741363526,0.00010368
202,0.18275022067806937,0.07010445594787598,0.0871031125386556,0.1759329120318095,0.15430153210957845,0.00010368
203,0.18267693622545764,0.06833904981613159,0.08240076700846354,0.1522834340731303,0.14484689633051553,0.00010368
204,0.18263855354352432,0.06911741892496745,0.08343605995178223,0.15664554834365846,0.14703191916147867,0.00010368
205,0.18263059150088917,0.06972464323043823,0.08374849557876587,0.15485302607218424,0.14796829620997112,0.00010368
206,0.18267146435650913,0.06810815731684366,0.08488556146621704,0.15965141852696738,0.15132102171579997,0.00010368
207,0.18265490087595854,0.06812724272410074,0.0848851998647054,0.1620115081469218,0.14923173983891805,0.00010368
208,0.182503059072928,0.07056321303049723,0.08392270008722941,0.1529057542483012,0.14356981515884398,0.00010368
209,0.18258705095811323,0.06846584876378377,0.08320012092590331,0.1565498948097229,0.14580153624216716,0.00010368
210,0.18255975110964343,0.06856025060017903,0.08444154262542725,0.15226138830184938,0.14798693656921386,0.00010368
211,0.18265187496488744,0.06965621709823608,0.08500197331110636,0.16323297421137492,0.14906532764434816,0.00010368
212,0.18252493798732758,0.07024428447087606,0.08360971609751383,0.14811704556147257,0.14561655521392822,0.00010368
213,0.18259146294810555,0.07004563808441162,0.08474400043487548,0.1594134251276652,0.14759746789932252,0.00010368
214,0.18234496886079962,0.07128372192382812,0.0875219742457072,0.1665708065032959,0.15378961165746052,0.00010368
215,0.1824277108365839,0.07341621319452922,0.08620670636494955,0.16188514629999798,0.1492873787879944,0.00010368
216,0.1826666680249301,0.06909446716308594,0.08529471158981324,0.16086097955703735,0.15067442655563354,0.00010368
217,0.18248620027845555,0.07228359778722128,0.08371694485346476,0.15511233806610109,0.14448084433873495,0.00010368
218,0.18246870490637693,0.06940040985743205,0.08522592782974243,0.16368773778279622,0.14829623699188232,0.00010368
219,0.1825436757369475,0.07002374331156412,0.08558837175369263,0.15846890608469646,0.14919604460398356,0.00010368
220,0.18225703613324598,0.06875893672307333,0.08430053790410359,0.15844252109527587,0.1475659171740214,0.00010368
221,0.1824542032588612,0.07023212512334188,0.08608530759811402,0.16447853247324626,0.14884788990020753,0.00010368
222,0.1822592918439345,0.07040300369262695,0.08500857353210449,0.1584520181020101,0.14743032852808635,0.00010368
223,0.18236639299175955,0.07041170199712117,0.08291128079096476,0.14328434467315673,0.1427570939064026,0.00010368
224,0.18235795378684996,0.06982689301172892,0.08480077187220256,0.15628560384114584,0.14774475495020548,0.00010368
225,0.18236415180292997,0.0698123574256897,0.08473896185557048,0.1587212324142456,0.14719099601109822,0.00010368
226,0.18199993046847257,0.06790062189102172,0.08491299947102865,0.15089142322540283,0.1474923332532247,0.00010368
227,0.1821172185377641,0.0716680924097697,0.08572196165720622,0.15889235734939575,0.1492041031519572,0.00010368
228,0.18208061435005882,0.070374329884847,0.08622576793034871,0.16786529620488486,0.14876460234324138,0.00010368
229,0.1819573875990781,0.07238756020863851,0.08716075817743937,0.16426219940185546,0.15372813145319622,0.00010368
230,0.1823186965422197,0.07256587346394856,0.08372419675191244,0.15388712485631306,0.14543342192967731,0.00010368
231,0.18182070900093425,0.07029758294423422,0.08475964466730754,0.15934170484542848,0.14753522872924804,0.00010368
232,0.18204126471822912,0.07277917464574178,0.08381620645523072,0.15165650447209675,0.1467877467473348,0.00010368
233,0.18239829188043422,0.06949651638666789,0.08404755592346191,0.15969419876734417,0.14712552229563394,0.00010368
234,0.18187792322852395,0.07358787457148235,0.08520184357961019,0.1544890840848287,0.149640691280365,0.00010368
235,0.1818584049831737,0.07179619868596394,0.0858343243598938,0.1516636331876119,0.14964163700739544,0.00010368
236,0.18187954306602477,0.07477193673451742,0.08704436222712199,0.16273152828216553,0.15076032479604085,0.00010368
237,0.18210522976788607,0.07042185068130494,0.08387520313262939,0.15901678800582886,0.14856811761856079,0.00010368
238,0.18208326431837948,0.07034833431243896,0.08534671465555826,0.1661247213681539,0.1493290901184082,0.00010368
239,0.18261098888787355,0.06794244845708211,0.08244632879892985,0.15878504514694214,0.14686712821324666,0.00010368
240,0.1819904124736786,0.07292269468307495,0.08197999795277913,0.14371037085851032,0.14554786682128906,0.00010368
241,0.18167941635305232,0.0717358946800232,0.08345014651616414,0.14768433570861816,0.14634008804957072,0.00010368
242,0.18294164787639272,0.07325382232666015,0.08662582238515218,0.1682247797648112,0.15231379270553588,0.00010368
243,0.18172378773039038,0.06902262767155966,0.08561923503875732,0.1651474674542745,0.1522918462753296,0.00010368
244,0.18159687448631634,0.07310283581415812,0.08830594221750895,0.17636104822158813,0.15551042556762695,0.00010368
245,0.18249353473836724,0.07379430135091146,0.09027755657831828,0.16856999397277833,0.1527430494626363,0.00010368
246,0.1815380784598264,0.07916995684305826,0.08507738908131918,0.14191991885503133,0.14357140858968098,0.00010368
247,0.18150473621758548,0.07597412268320719,0.08473959366480509,0.16008396148681642,0.14535138607025147,0.00010368
248,0.18135018278251994,0.06727123657862345,0.08372902870178223,0.16181129217147827,0.14944427013397216,0.00010368
249,0.18281262977556748,0.06979753573735555,0.08499179283777873,0.16255634228388469,0.14896968205769856,0.00010368
250,0.1811143399368633,0.07698591550191243,0.08721363147099813,0.15713297526041667,0.14722134272257487,6.2208e-05
251,0.1800200696966865,0.07448134422302247,0.08812082211176554,0.16868051290512084,0.15064397652943928,6.2208e-05
252,0.1781801284985109,0.07246381839116414,0.08371388117472331,0.15160435835520428,0.1451464335123698,6.2208e-05
253,0.17762691893360832,0.07391924858093261,0.08618544737497966,0.1610007127126058,0.14963259299596152,6.2208e-05
254,0.1781733950701627,0.07411867380142212,0.08793504238128662,0.16459314823150634,0.1511658787727356,6.2208e-05
255,0.17667591485110196,0.07338335911432901,0.08490624825159708,0.15719801982243856,0.1456990400950114,6.2208e-05
256,0.17512792029164054,0.07403334379196166,0.08426962693532308,0.15698735316594442,0.14749491214752197,6.2208e-05
257,0.17445452608845452,0.07717392444610596,0.0905023733774821,0.15145844221115112,0.14844742218653362,6.2208e-05
258,0.17433232188224793,0.0768966794013977,0.0913051168123881,0.1614113688468933,0.15077099005381267,6.2208e-05
259,0.17368158264593644,0.08272912502288818,0.08988025983174643,0.14852155447006227,0.14488462607065836,6.2208e-05
260,0.17289421319961548,0.0777973731358846,0.08995716571807862,0.1592063347498576,0.15132418076197307,6.2208e-05
261,0.1709653310884129,0.07750069697697957,0.08748120864232381,0.15789348681767781,0.14935789505640665,6.2208e-05
262,0.17174301987344567,0.07565226952234903,0.09228196541468302,0.15172309478123983,0.14619344075520832,6.2208e-05
263,0.17219055273316122,0.07261435588200887,0.08752593994140626,0.1569215734799703,0.14636224110921223,6.2208e-05
264,0.16945059900934045,0.0748967448870341,0.08675564130147298,0.15652212301890056,0.14555992285410563,6.2208e-05
