epoch,train_loss,valid1_loss,valid2_loss,valid3_loss,valid4_loss,lr
0,0.5301358779271443,0.4226849913597107,0.4799719492594401,0.49267925024032594,0.41473751862843833,0.0008
1,0.3233540733655294,0.1881532112757365,0.18677233457565307,0.18499051729838054,0.22644605239232382,0.0008
2,0.24964235623677572,0.16722333431243896,0.17020636399586994,0.17656319936116535,0.20612064599990845,0.0008
3,0.23612252076466878,0.1745229164759318,0.19115280310312907,0.19968515237172443,0.2000518759091695,0.0008
4,0.23701761696073745,0.15302796363830568,0.1664595127105713,0.17646092971165975,0.18296337525049847,0.0008
5,0.22646306620703804,0.14184306859970092,0.15176654656728109,0.1618822455406189,0.1784827947616577,0.0008
6,0.21439938015407986,0.1361889123916626,0.14632674058278403,0.15820934772491455,0.1708299199740092,0.0008
7,0.21435705290900336,0.12751911083857217,0.12777592738469443,0.13975936571757,0.17764093081156412,0.0008
8,0.20734902885225084,0.12184120814005533,0.12466023763020834,0.1364924669265747,0.17045298020044963,0.0008
9,0.20369039641486275,0.12346851825714111,0.12760763963063557,0.1379229187965393,0.17937092383702596,0.0008
10,0.20379185676574707,0.11645850737889608,0.1220426082611084,0.13431921402613323,0.16104966004689533,0.0008
11,0.19822139739990235,0.11551353534062704,0.12117544015248617,0.13485934336980185,0.1523899555206299,0.0008
12,0.1932325455877516,0.10977601210276286,0.11785569985707602,0.12662468751271566,0.1602512041727702,0.0008
13,0.19126264916525948,0.10563161770502726,0.11700846751530965,0.12812231381734213,0.1575731118520101,0.0008
14,0.1876746243900723,0.10811499357223511,0.11540905237197877,0.12622299591700237,0.16671951611836752,0.0008
15,0.18834315141042074,0.10399774710337321,0.10754490296045939,0.121492866675059,0.15255184173583985,0.0008
16,0.18645203246010675,0.10273215770721436,0.10596537192662557,0.11834656794865926,0.15693784554799398,0.0008
17,0.18321627246008979,0.0989277720451355,0.10924338897069295,0.11995966831843058,0.15646198590596516,0.0008
18,0.17991222275627983,0.09729125499725341,0.10578267971674601,0.11701955795288085,0.1569535692532857,0.0008
19,0.17772015862994725,0.09795034329096476,0.11226961612701417,0.12213131984074911,0.1579505681991577,0.0008
20,0.17523065408070881,0.12204039891560872,0.12719989220301312,0.1432153860727946,0.14939367771148682,0.0008
21,0.18035368919372557,0.09068774382273356,0.0979064385096232,0.1082717219988505,0.1389264742533366,0.0008
22,0.17912547323438857,0.09471006393432617,0.10312486489613851,0.11512096722920735,0.1369082768758138,0.0008
23,0.17481880982716877,0.08972909847895304,0.10087745587031047,0.1097033421198527,0.14324445724487306,0.0008
24,0.17870093319151137,0.0887320876121521,0.09655039707819621,0.10837109088897705,0.14601531823476155,0.0008
25,0.17395907640457153,0.08695809841156006,0.09739047288894653,0.10884498755137126,0.14912015597025555,0.0008
26,0.1679599364598592,0.08406955401102702,0.09343449274698894,0.10268381834030152,0.13456963300704955,0.0008
27,0.16879092190000747,0.08282639185587565,0.0955363949139913,0.10579392512639364,0.13999280134836833,0.0008
28,0.17041556437810262,0.08929324944814046,0.09861268997192382,0.11061539649963378,0.1596674958864848,0.0008
29,0.16894383827845255,0.0816700021425883,0.09195205370585123,0.1003436009089152,0.13298561573028564,0.0008
30,0.1642542150285509,0.07973192135492961,0.09238698482513427,0.1001236915588379,0.1350891947746277,0.0008
31,0.16557801696989272,0.0794588049252828,0.08900811672210693,0.10000787576039633,0.13554872671763102,0.0008
32,0.16532880067825317,0.08249619007110595,0.09005591869354249,0.10270993312199911,0.14177029530207316,0.0008
33,0.1635904378361172,0.0788436730702718,0.09061999718348185,0.10109434922536215,0.13704622586568196,0.0008
34,0.16089296208487616,0.07919962406158447,0.09366429646809896,0.10164756774902343,0.13891066312789918,0.0008
35,0.16317397091123792,0.07850869099299113,0.091068696975708,0.10242956876754761,0.14678956667582194,0.0008
36,0.16125838889016045,0.07704338232676188,0.0910648226737976,0.1019245743751526,0.13771608273188274,0.0008
37,0.1603183150291443,0.07731314897537231,0.09190481106440226,0.10645504395167033,0.14118606249491375,0.0008
38,0.1585562123192681,0.07667808532714844,0.09119771321614584,0.10076958338419596,0.14308605988820394,0.0008
39,0.1596879972351922,0.07357990741729736,0.08437360922495524,0.09447646141052246,0.13135465383529663,0.0008
40,0.1577123310830858,0.08318262894948324,0.1001678466796875,0.11454692681630453,0.15922220945358276,0.0008
41,0.1592642201317681,0.07303810516993205,0.08661196231842042,0.09494004646937053,0.1331063429514567,0.0008
42,0.1592464937104119,0.07405640284220377,0.08561174472173055,0.096781059106191,0.1398711880048116,0.0008
43,0.1566303571065267,0.0862329085667928,0.09237153927485148,0.09950607220331828,0.13087767362594604,0.0008
44,0.15659223132663302,0.07801974614461263,0.08920919895172119,0.09344092210133871,0.12964287201563518,0.0008
45,0.15827794339921739,0.07593506971995036,0.09300209283828735,0.10514889558156332,0.15190144379933676,0.0008
46,0.15434281163745456,0.0742199977238973,0.08497022390365601,0.08963906764984131,0.12624666293462117,0.0008
47,0.15811010599136352,0.07054074207941691,0.08422435522079467,0.09849995772043864,0.1365320563316345,0.0008
48,0.1517167131106059,0.07090538740158081,0.08732125361760458,0.10225745439529418,0.14383582274119058,0.0008
49,0.15188888841205173,0.07054792642593384,0.08150848944981894,0.08780207633972167,0.1248766303062439,0.0008
50,0.15138084358639187,0.06879344781239828,0.08424411217371623,0.09731504519780478,0.13968475659688315,0.00048
51,0.14995390839046902,0.0698150634765625,0.08324885765711466,0.08991175095240275,0.1282418727874756,0.00048
52,0.15200407505035402,0.07291676998138427,0.08441200653711954,0.09108672539393108,0.1283528248469035,0.00048
53,0.15015887551837498,0.07041801611582438,0.0826919158299764,0.08867404063542685,0.12814130385716757,0.00048
54,0.15320280525419447,0.07064212163289388,0.08920029799143474,0.10135790904362997,0.13839976787567138,0.00048
55,0.14930847353405421,0.07142413854598999,0.0863480806350708,0.09417268435160318,0.1311425487200419,0.00048
56,0.14777492814593846,0.07269767920176189,0.08317386309305827,0.08756211201349894,0.12487682104110717,0.00048
57,0.15053422451019288,0.07033805847167969,0.08964808781941731,0.10144970417022706,0.14305906693140666,0.00048
58,0.15072800583309598,0.06775060097376505,0.08356843789418539,0.09228670597076416,0.13153934081395466,0.00048
59,0.15059636036554971,0.06955896615982056,0.08609828154246012,0.09628065427144368,0.14067406256993611,0.00048
60,0.14879935847388373,0.0684359312057495,0.08258143663406373,0.08813803593317668,0.12828927834828693,0.00048
61,0.1478905995686849,0.07044862906138102,0.08549403746922811,0.09229722023010253,0.1316189209620158,0.00048
62,0.14977679517534043,0.07290260394414266,0.08316083749135335,0.08888965050379435,0.12631119887034098,0.00048
63,0.14727060927285088,0.06876597404479981,0.08365837732950847,0.09136602481206259,0.12941299279530843,0.00048
64,0.14805692699220446,0.07004244327545166,0.08966169357299805,0.10276699463526408,0.14562407732009888,0.00048
65,0.14923059278064305,0.07367169459660848,0.09170470237731934,0.10741611321767171,0.14785321553548178,0.00048
66,0.14810726245244343,0.06978230079015096,0.0847028930981954,0.09314086039861043,0.1305699586868286,0.00048
67,0.14705705245335896,0.0704060157140096,0.08232380946477254,0.08976412216822306,0.12881853977839153,0.00048
68,0.14529120127360026,0.07149409850438436,0.08965020577112834,0.10461881955464682,0.14155025084813436,0.00048
69,0.1465938793288337,0.07361296017964682,0.08619292577107747,0.09171299537022909,0.13232519229253134,0.00048
70,0.14811646540959675,0.06878349781036378,0.08043729464213054,0.08551567792892456,0.12405430475870768,0.00048
71,0.146788489818573,0.06644810835520426,0.08143796523412068,0.08737233479817709,0.12876398960749308,0.00048
72,0.14531973070568507,0.08007043997446696,0.08483488957087199,0.0939483404159546,0.12995923360188802,0.00048
73,0.14844182862175836,0.07547487417856852,0.08446929057439169,0.08976643880208333,0.1269475817680359,0.00048
74,0.14529141849941676,0.06709949572881063,0.0812502940495809,0.08923668066660563,0.12853739261627198,0.00048
75,0.1463600516319275,0.0653669516245524,0.08166988690694173,0.09067899783452352,0.12897998094558716,0.00048
76,0.14472809500164455,0.06550223032633463,0.08189460436503092,0.09306369225184123,0.13477503061294555,0.00048
77,0.14619258244832356,0.06571784019470214,0.07905137538909912,0.08415096600850423,0.12536242008209228,0.00048
78,0.1441560745239258,0.07279841899871826,0.08020521799723307,0.08545060555140177,0.12384847402572632,0.00048
79,0.14538107050789728,0.06646744012832642,0.08396438360214234,0.09430929025014241,0.14308454593022665,0.00048
80,0.1436765154202779,0.06805888811747234,0.08002557754516601,0.0868073582649231,0.12645254532496134,0.00048
81,0.1444677299923367,0.06593114535013835,0.0813653548558553,0.08972809712092082,0.1315893292427063,0.00048
82,0.143218551741706,0.07375316222508749,0.08092891375223796,0.08482836882273356,0.12193926572799682,0.00048
83,0.14898984962039524,0.06383679310480754,0.07535937627156576,0.08407065073649088,0.12309991121292115,0.00048
84,0.14727991157107884,0.06511666377385457,0.07941939036051432,0.08846694231033325,0.12786514361699422,0.00048
85,0.14360781245761448,0.06918145020802816,0.08257025480270386,0.09297532637914022,0.12982778549194335,0.00048
86,0.14648920562532214,0.06886387268702189,0.07890123923619588,0.08437463442484537,0.12171287139256795,0.00048
87,0.1418653130531311,0.06949772040049235,0.0850191076596578,0.09574701786041259,0.1358379324277242,0.00048
88,0.14441047774420845,0.06926743189493816,0.08837489287058513,0.09930375019709269,0.14770543575286865,0.00048
89,0.1440407355626424,0.07049938440322875,0.08102900187174479,0.08575662771860758,0.12740253607432048,0.00048
90,0.14417702092064752,0.06839087804158529,0.08282193342844645,0.09183752139409383,0.13439419269561767,0.00048
91,0.14162635538313123,0.06880739529927572,0.08083332777023315,0.087711501121521,0.13027900457382202,0.00048
92,0.141782452000512,0.06669978698094686,0.07982034683227539,0.0915498932202657,0.12995932499567667,0.00048
93,0.1432583358552721,0.06814889113108318,0.08295493523279826,0.09284870227177938,0.1309958815574646,0.00048
94,0.14319102631674874,0.06537243922551474,0.0836047371228536,0.09493088324864705,0.13930976390838623,0.00048
95,0.14345820082558525,0.063958474000295,0.07746489445368449,0.08468790849049886,0.12526700099309285,0.00048
96,0.14426903327306112,0.06827589670817057,0.07634440660476685,0.08169416189193726,0.11822327375411987,0.00048
97,0.14149940808614095,0.0741143782933553,0.07865268389383952,0.08342369000116984,0.12224118312199911,0.00048
98,0.14097292953067356,0.072377081712087,0.08396564324696859,0.09515002965927125,0.1344704071680705,0.00048
99,0.14091766675313314,0.07427836259206136,0.07934414148330689,0.0862861712773641,0.12735344568888346,0.00048
100,0.1422224203745524,0.07240209579467774,0.0835845669110616,0.09325148264567057,0.1332876165707906,0.000288
101,0.14166564279132418,0.06860667069753011,0.08111047347386678,0.0890816887219747,0.12968319257100422,0.000288
102,0.14031344917085437,0.06540619929631551,0.08094933032989501,0.09021828571955363,0.1299103856086731,0.000288
103,0.13866756757100424,0.06709703604380289,0.07941587766011556,0.0871451218922933,0.12931960821151733,0.000288
104,0.1371038251452976,0.06967724164326985,0.07852560679117838,0.08567405541737874,0.1259680986404419,0.000288
105,0.13884596559736465,0.07442715167999267,0.08202579021453857,0.0914379358291626,0.13395708004633586,0.000288
106,0.13679961495929294,0.07113897403081258,0.07864743073781331,0.0880764881769816,0.1308968782424927,0.000288
107,0.1372516287697686,0.06492532094319661,0.08026731808980306,0.09171357949574789,0.13371132612228392,0.000288
108,0.13960489829381306,0.06915771961212158,0.07973560889561972,0.0889105478922526,0.12903230985005695,0.000288
109,0.13657726181877983,0.06822628577550252,0.07986190716425577,0.09516143401463827,0.13236326376597088,0.000288
110,0.137127329243554,0.06973326603571574,0.08086012204488119,0.09197042385737102,0.13154348532358806,0.000288
111,0.13769047260284423,0.06304896672566732,0.07621225118637084,0.08474093675613403,0.12739524046579997,0.000288
112,0.14151590797636243,0.06520604689915975,0.08226237694422404,0.09578805367151896,0.1374418576558431,0.000288
113,0.1390050795343187,0.06943561236063639,0.0780692974726359,0.08608049551645915,0.125454314549764,0.000288
114,0.14022538264592488,0.06224496761957805,0.07771335045496623,0.08859097560246786,0.1306246002515157,0.000288
115,0.13843081659740872,0.06559072335561117,0.07971714735031128,0.09139200846354166,0.13302647670110065,0.000288
116,0.13613870276345147,0.06740942796071371,0.0798774520556132,0.09271501700083415,0.13360443512598674,0.000288
117,0.13648895290162827,0.0661463975906372,0.08103809754053752,0.09164159297943116,0.13458581765492758,0.000288
118,0.13573639657762315,0.07754645744959514,0.0806664228439331,0.09424474636713663,0.13704636096954345,0.000288
119,0.1407228536076016,0.06352605819702148,0.08141352335611979,0.09139429330825806,0.13147575855255128,0.000288
120,0.13641288412941827,0.07479130824406942,0.07871032158533732,0.08771562973658244,0.12496578693389893,0.000288
121,0.13650025129318238,0.0816997488339742,0.08218171993891397,0.09387410879135132,0.13779549996058146,0.000288
122,0.1350887484020657,0.06759855747222901,0.07967086235682169,0.09315673112869263,0.1300948937733968,0.000288
123,0.13357980251312257,0.06634853680928549,0.07769929567972819,0.08687585194905599,0.12570751905441285,0.000288
124,0.13665249082777237,0.07378774483998617,0.07870549360911051,0.09184576670328776,0.1310307820638021,0.000288
125,0.13572405046886868,0.06539826393127442,0.0795145591100057,0.0968994140625,0.1327866832415263,0.000288
126,0.13569360309176975,0.06556100447972615,0.08415371974309285,0.1009508768717448,0.14750688076019286,0.000288
127,0.1364958299530877,0.06737547715504964,0.07790989875793457,0.08698917627334594,0.12713162104288736,0.000288
128,0.13430786927541097,0.06639105081558228,0.08231418530146281,0.09895164569218953,0.141896653175354,0.000288
129,0.13546567757924396,0.07826090653737386,0.08016501665115357,0.09414966106414795,0.13268018166224163,0.000288
130,0.13435406817330253,0.06757411559422812,0.07636990149815877,0.0856617530186971,0.12633624871571858,0.000288
131,0.13386956983142428,0.07489101886749268,0.07934248050053914,0.0923832098642985,0.13162245353062949,0.000288
132,0.13302422761917115,0.07009171644846598,0.08232499361038208,0.09847833315531412,0.13707743883132933,0.000288
133,0.132071590423584,0.07978598674138387,0.07871981859207153,0.09562294483184815,0.13380907773971557,0.000288
134,0.1321054180463155,0.07041205167770385,0.07679994503657023,0.08822474082310995,0.12243709961573283,0.000288
135,0.13386905988057454,0.07228580315907797,0.08000816106796264,0.09345854520797729,0.1355130434036255,0.000288
136,0.1324421630965339,0.07823095719019572,0.08047336339950562,0.09003691673278809,0.13012275298436482,0.000288
137,0.13130019108454385,0.06479070981343588,0.07792312304178874,0.09372957944869995,0.1336159388224284,0.000288
138,0.13399652772479587,0.0686759352684021,0.08158625364303589,0.09652733008066813,0.13562678496042888,0.000288
139,0.1306316230032179,0.08146672646204631,0.0794346292813619,0.0924474557240804,0.1349597692489624,0.000288
140,0.13232272466023762,0.08130940198898315,0.07796550989151001,0.08842055797576905,0.12869909207026164,0.000288
141,0.1327812671661377,0.08520507415135702,0.08416725794474283,0.10219531456629435,0.14760551850001016,0.000288
142,0.13345340887705484,0.07655840714772542,0.0804447611172994,0.09165705442428589,0.13258297443389894,0.000288
143,0.13060406181547377,0.0742992361386617,0.07815372943878174,0.09027034838994344,0.12834163109461466,0.000288
144,0.132605422867669,0.06356444756189981,0.07714041868845621,0.08884884516398112,0.12662892341613768,0.000288
145,0.13541980054643418,0.07177560726801555,0.07846702337265014,0.0909359614054362,0.12683175404866537,0.000288
146,0.1374393410152859,0.06102238496144612,0.07463949918746948,0.08575488328933716,0.13180922667185466,0.000288
147,0.1341493288675944,0.07255709171295166,0.08115313847859701,0.09588881731033325,0.13480138778686523,0.000288
148,0.1310492687755161,0.07801652352015177,0.08269739945729573,0.09747038284937541,0.14211825927098592,0.000288
149,0.12556991047329372,0.06730640331904093,0.08125505844751994,0.09959595600763957,0.13634843826293946,0.000288
150,0.13167645401424832,0.07657631238301595,0.08258334398269654,0.10479491154352824,0.1405038078625997,0.0001728
151,0.12632776233885024,0.08772529363632202,0.07880077759424846,0.09558959404627482,0.13697621424992878,0.0001728
152,0.12406447596020169,0.0791067918141683,0.0802407423655192,0.0965708573659261,0.1371634324391683,0.0001728
153,0.1314415242936876,0.09178224802017212,0.08480973641077677,0.10366235574086508,0.1553838849067688,0.0001728
154,0.12776749398973253,0.0707804004351298,0.08014878034591674,0.10340203444163004,0.1358428676923116,0.0001728
155,0.12269928587807549,0.07829322020212809,0.08120033740997315,0.10331801573435466,0.13983421723047892,0.0001728
156,0.12760816150241427,0.09082879225413004,0.08208309809366862,0.10369385480880737,0.14105681578318277,0.0001728
157,0.12425787448883056,0.06670413812001547,0.08066429297129313,0.10231344302495321,0.13534833192825318,0.0001728
158,0.13109530475404527,0.0723496158917745,0.08094139496485392,0.10594682296117147,0.1356992244720459,0.0001728
159,0.12334689961539375,0.09135098457336426,0.08091024557749431,0.10069158871968588,0.1451557199160258,0.0001728
160,0.12030069828033448,0.08943459590276083,0.08439879417419434,0.11052176554997763,0.14770532846450807,0.0001728
161,0.12145507203208075,0.08560863335927328,0.08502137660980225,0.11080338557561238,0.14818395376205445,0.0001728
162,0.11913711097505357,0.09433246453603109,0.08262316783269247,0.11133172909418741,0.15486937761306763,0.0001728
163,0.11913480891121758,0.08407340447107951,0.08222481807072958,0.10458958943684896,0.14037890831629435,0.0001728
164,0.11949218908945719,0.07567486763000489,0.08123490413029989,0.10089368422826131,0.13463332255681357,0.0001728
165,0.12189836104710897,0.07080537875493367,0.08146236737569174,0.10236554940541585,0.13681535720825194,0.0001728
166,0.12481962177488538,0.0826637307802836,0.08227104345957438,0.10745867490768432,0.14123544692993165,0.0001728
167,0.11579453150431315,0.07877575953801473,0.0814690391222636,0.09912266731262206,0.13691265980402628,0.0001728
168,0.12088497744666206,0.10304032961527507,0.08404321273167928,0.1176388422648112,0.16536352237065632,0.0001728
169,0.1176860597398546,0.0979987104733785,0.08291863997777303,0.10506634712219239,0.156893785794576,0.0001728
170,0.11544521252314249,0.09569250742594401,0.08203798135121664,0.09899791081746419,0.14175946315129598,0.0001728
171,0.1170173618528578,0.08183995485305787,0.08147661685943604,0.09740753968556722,0.1388360897699992,0.0001728
172,0.11474564340379503,0.10807684262593588,0.08478511969248453,0.11236156622568766,0.1643220861752828,0.0001728
173,0.11765696207682291,0.09138222932815551,0.0861948291460673,0.10840184291203817,0.14746139446894327,0.0001728
174,0.11333354579077827,0.09778327544530233,0.08527061541875204,0.11132688522338867,0.15644166469573975,0.0001728
175,0.11351895332336426,0.10047659079233805,0.08501051266988119,0.10975644191106161,0.15728401740392048,0.0001728
176,0.11269783443874783,0.0961411158243815,0.08486814896265665,0.11314409971237183,0.15063094695409138,0.0001728
177,0.11503523455725775,0.10914704402287802,0.08478739658991495,0.11541826327641805,0.17405186891555785,0.0001728
178,0.10962231556574503,0.08399664560953776,0.0804889957110087,0.09794779618581136,0.13619571924209595,0.0001728
179,0.11162776814566719,0.09758265415827433,0.08693994681040446,0.11442575454711915,0.15489375591278076,0.0001728
180,0.10563271972868178,0.10179813305536906,0.08429052432378133,0.1052470326423645,0.15203778346379598,0.0001728
181,0.10843069818284777,0.08166088263193766,0.08269685904184977,0.10553710460662842,0.14338107109069825,0.0001728
182,0.12198508712980483,0.081285027662913,0.08182757298151652,0.10723945697148642,0.14557788372039795,0.0001728
183,0.11460732221603394,0.10243208408355713,0.08334510723749797,0.1109692931175232,0.15903767347335815,0.0001728
184,0.10945479207568698,0.1130279819170634,0.086474609375,0.11685413519541422,0.17701756954193115,0.0001728
185,0.11132383479012384,0.10463608503341675,0.08577258586883545,0.11354540586471558,0.1621291995048523,0.0001728
186,0.10058426592085097,0.11367574532826742,0.08361327250798543,0.10694894790649415,0.1650948206583659,0.0001728
187,0.10566367308298746,0.08254191875457764,0.08426914215087891,0.10708747704823812,0.14553515513737997,0.0001728
188,0.11023858388264975,0.10861099561055501,0.08890904982884724,0.12142256498336793,0.16870903174082438,0.0001728
189,0.10187124013900757,0.1253734032313029,0.0884135921796163,0.11856735150019328,0.19432064294815063,0.0001728
190,0.09716206789016724,0.0930962602297465,0.08858120838801066,0.11641690333684286,0.15198070605595906,0.0001728
191,0.10310873455471463,0.11462922890981038,0.08893710772196452,0.11587971846262614,0.1779350956281026,0.0001728
192,0.09550471438301934,0.08834493160247803,0.08713153203328451,0.11035902102788289,0.14836355050404867,0.0001728
193,0.10948208305570814,0.09579964478810628,0.08361150821050008,0.10795515775680542,0.15145521163940429,0.0001728
194,0.10365704695383708,0.08793965578079224,0.0844377080599467,0.1091588815053304,0.1483947475751241,0.0001728
195,0.10578667587704128,0.10729469458262125,0.08742411136627197,0.11133209069569906,0.1600268284479777,0.0001728
196,0.09275892575581869,0.13144620259602866,0.08915707270304361,0.1260794997215271,0.2108919580777486,0.0001728
197,0.09607366720835368,0.10585508346557618,0.08326329787572224,0.10469573736190796,0.15616103410720825,0.0001728
198,0.10265010595321655,0.11967174609502157,0.08972084919611613,0.11555404265721639,0.18052664995193482,0.0001728
199,0.09712773693932428,0.14307281970977784,0.08616381486256917,0.12285141547520956,0.2347776214281718,0.0001728
200,0.09384138716591729,0.10842933654785156,0.08589483499526977,0.10722458759943644,0.15288233359654743,0.00010368
201,0.0913885235786438,0.12405910889307657,0.0888342022895813,0.1177526076634725,0.1778551459312439,0.00010368
202,0.08460725810792712,0.14725398222605388,0.08760884205500284,0.12968650658925374,0.23533939520517985,0.00010368
203,0.08613294760386149,0.11251390775044759,0.08717628717422485,0.1147974411646525,0.15970354080200194,0.00010368
204,0.08522802988688151,0.12614898284276327,0.08342271645863851,0.10970314741134643,0.17143900791803995,0.00010368
205,0.08289283646477594,0.13197064399719238,0.08587680260340373,0.11409413814544678,0.17460397481918336,0.00010368
