data_path,mean_acc,mean_precision,mean_recall,mean_F1
./datasets/dataset1,0.9605517069498698,0.8776238665286408,0.9476552063152562,0.9110268628973877
./datasets/dataset2,0.970715077718099,0.9047760532736606,0.9337510916153572,0.9187432093895391
./datasets/dataset3,0.9543121337890625,0.8183876063673666,0.9366975460904527,0.8726309948842117
./datasets/dataset4,0.9363136291503906,0.8312233831420976,0.8938093586220083,0.8609488878253748
