data_path,mean_acc,mean_precision,mean_recall,mean_F1
./datasets/dataset1,0.9633776346842448,0.8859663464864537,0.9490269314765172,0.9158208984131716
./datasets/dataset2,0.9737452189127604,0.9207302884789773,0.9332202092536566,0.926820684663919
./datasets/dataset3,0.9575200398763021,0.8328545636239492,0.9362471342379177,0.8805621332088617
./datasets/dataset4,0.9447031656901042,0.874273772275677,0.8754258066574511,0.8745685282531601
