data_path,mean_acc,mean_precision,mean_recall,mean_F1
./datasets/dataset1,0.9566759745279948,0.8673632901300262,0.9435648074813109,0.9036710277937663
./datasets/dataset2,0.9693161010742187,0.9514385008888661,0.8731166112467508,0.91037288300938
./datasets/dataset3,0.9131083170572917,0.9811063059227971,0.5041575271839169,0.6616861501145009
./datasets/dataset4,0.9345932006835938,0.9033553026610558,0.7871699681320641,0.8388167409957688
