data_path,mean_acc,mean_precision,mean_recall,mean_F1
./datasets/dataset1,0.9628148396809896,0.9306777105233249,0.8936788130996071,0.9116592909061176
./datasets/dataset2,0.9645164489746094,0.9248628960247179,0.8715895657494938,0.8971404110756771
./datasets/dataset3,0.9558392842610677,0.9004132562262331,0.8377422462997047,0.8664198107380822
./datasets/dataset4,0.9236600240071614,0.8874157005007018,0.7504616916457967,0.8124632879614685
