data_path,mean_acc,mean_precision,mean_recall,mean_F1
./datasets/dataset1,0.9625091552734375,0.9346547425584103,0.8861601076013522,0.9096174303321811
./datasets/dataset2,0.964087168375651,0.9284663202903808,0.8644339026726201,0.8950185098756996
./datasets/dataset3,0.9510431925455729,0.9270521453311358,0.779254047614199,0.8459697587242344
./datasets/dataset4,0.9203516642252604,0.8901305617550483,0.7305796170118655,0.8008142560018713
