data_path,mean_acc,mean_precision,mean_recall,mean_F1
./datasets/dataset1,0.9679270426432292,0.9466951223262055,0.8999176228565985,0.9226056100913812
./datasets/dataset2,0.9653216044108073,0.9321258091597143,0.8676694555269489,0.8983733972249343
./datasets/dataset3,0.9463755289713541,0.9530071590216111,0.7253886845775087,0.8231795679779705
./datasets/dataset4,0.9251744588216145,0.9084693371358558,0.7350706745764328,0.8099280663756392
